order_id,user_id,status,region,channel,total,items,note,placed_at
108492,1122,fulfilled,LATAM,phone,889.51,29,priority handling requested,2025-02-06
112166,1273,cancelled,EMEA,partner,1501.87,22,,2024-10-03
102452,1041,fulfilled,APAC,web,2307.43,6,,2024-05-13
115322,1398,refunded,NA,retail,1191.82,13,,2024-12-26
115384,1199,refunded,NA,partner,2178.77,9,priority handling requested,2024-08-26
110940,1280,fulfilled,NA,retail,2144.54,5,priority handling requested,2025-04-28
108078,1057,cancelled,NA,retail,865.8,18,priority handling requested,2024-06-29
111380,1386,cancelled,LATAM,partner,371.2,27,priority handling requested,2025-04-12
108056,1359,refunded,LATAM,retail,726.17,30,priority handling requested,2024-11-09
116750,1329,cancelled,LATAM,retail,1399.65,8,,2024-10-06
107774,1164,fulfilled,APAC,phone,1761.11,29,priority handling requested,2024-08-21
111019,1289,refunded,APAC,retail,1594.81,11,priority handling requested,2024-06-20
119334,1279,refunded,NA,partner,1528.82,15,priority handling requested,2025-02-12
105503,1265,fulfilled,LATAM,retail,1094.92,21,,2024-03-10
104442,1284,fulfilled,APAC,partner,2233.31,9,priority handling requested,2024-11-27
117732,1135,refunded,APAC,partner,153.48,21,priority handling requested,2024-09-22
102148,1397,refunded,EMEA,web,909.76,2,priority handling requested,2024-05-14
111538,1278,fulfilled,NA,web,897.9,18,priority handling requested,2024-01-22
119232,1257,cancelled,EMEA,phone,2236.8,3,priority handling requested,2025-02-05
116170,1210,refunded,NA,retail,238.89,20,,2024-10-19
114910,1381,refunded,NA,retail,1959.92,7,priority handling requested,2024-07-25
105624,1285,refunded,EMEA,retail,2461.02,6,priority handling requested,2024-01-17
117866,1052,pending,APAC,partner,2467.66,24,priority handling requested,2024-04-11
112713,1088,fulfilled,APAC,partner,1009.86,7,,2025-05-31
110955,1337,refunded,NA,retail,990.88,2,priority handling requested,2025-03-23
119508,1273,refunded,EMEA,partner,1704.44,30,priority handling requested,2025-04-30
107405,1326,fulfilled,NA,phone,2040.67,5,priority handling requested,2025-02-22
106604,1187,fulfilled,LATAM,retail,2381.52,23,priority handling requested,2025-04-03
106210,1311,cancelled,NA,phone,2126.02,18,priority handling requested,2024-11-16
103174,1065,fulfilled,APAC,phone,779.42,8,priority handling requested,2024-09-25
117864,1210,pending,APAC,partner,309.01,21,priority handling requested,2025-05-10
104486,1233,cancelled,LATAM,retail,957.88,8,priority handling requested,2024-09-19
103796,1318,pending,NA,retail,789.0,14,priority handling requested,2025-05-21
102158,1267,refunded,NA,phone,1470.31,7,,2024-02-03
117642,1123,refunded,APAC,phone,86.43,4,priority handling requested,2025-01-31
108881,1042,fulfilled,APAC,web,2159.76,10,,2025-04-13
106581,1242,fulfilled,NA,web,122.21,28,,2024-01-08
111547,1235,cancelled,NA,web,2198.77,1,priority handling requested,2024-06-14
116084,1008,cancelled,LATAM,web,155.4,14,priority handling requested,2024-05-01
105094,1265,pending,NA,partner,2409.35,25,,2024-09-02
108640,1368,cancelled,EMEA,phone,802.15,5,priority handling requested,2025-02-19
117638,1333,pending,LATAM,phone,1826.37,14,,2024-09-09
105498,1032,refunded,LATAM,retail,2137.07,25,priority handling requested,2024-11-03
117665,1370,pending,EMEA,partner,2331.38,26,priority handling requested,2025-03-27
115329,1066,refunded,EMEA,retail,1470.13,18,,2024-07-27
109544,1115,refunded,APAC,retail,1926.49,3,priority handling requested,2024-08-22
113083,1042,pending,EMEA,retail,2382.19,10,,2025-02-05
108498,1034,pending,EMEA,partner,696.3,10,,2025-01-04
102599,1020,refunded,EMEA,web,2184.82,9,priority handling requested,2025-02-03
108577,1331,pending,LATAM,partner,1146.32,13,,2025-01-23
110766,1023,refunded,LATAM,phone,1767.6,23,priority handling requested,2024-09-30
108216,1108,cancelled,APAC,web,440.54,19,priority handling requested,2024-10-11
113427,1208,cancelled,LATAM,partner,938.67,2,priority handling requested,2024-08-30
115369,1310,pending,APAC,partner,23.48,16,priority handling requested,2025-03-06
119638,1031,pending,NA,phone,1128.27,21,priority handling requested,2024-09-29
118479,1293,fulfilled,NA,web,604.36,22,priority handling requested,2025-05-08
113195,1315,refunded,NA,partner,2195.59,6,,2024-04-21
103046,1341,fulfilled,NA,partner,544.6,23,priority handling requested,2025-06-10
102319,1323,cancelled,APAC,partner,2448.23,30,priority handling requested,2025-03-03
102450,1166,pending,APAC,web,1762.53,24,priority handling requested,2024-11-05
115155,1188,pending,EMEA,phone,96.04,11,priority handling requested,2024-08-25
107323,1199,pending,LATAM,phone,231.33,7,priority handling requested,2025-04-15
115845,1312,refunded,NA,retail,2064.17,29,,2024-12-28
105198,1251,fulfilled,EMEA,partner,1658.38,17,priority handling requested,2024-03-30
102358,1206,refunded,LATAM,web,2169.95,2,,2024-01-28
102071,1295,pending,EMEA,phone,2096.04,9,priority handling requested,2024-03-20
113655,1348,fulfilled,NA,partner,639.08,14,priority handling requested,2025-06-05
112391,1398,refunded,LATAM,retail,232.99,24,priority handling requested,2024-12-14
108309,1131,pending,LATAM,partner,2033.65,18,priority handling requested,2025-05-03
105454,1248,pending,APAC,web,2116.72,13,priority handling requested,2024-06-07
117151,1365,pending,APAC,web,1424.72,20,priority handling requested,2024-03-04
116005,1237,cancelled,NA,phone,1627.37,1,,2024-04-12
105713,1149,pending,EMEA,web,1297.32,8,priority handling requested,2025-06-07
108532,1253,fulfilled,NA,phone,1204.72,30,priority handling requested,2024-07-30
116063,1142,fulfilled,EMEA,phone,6.66,25,priority handling requested,2024-08-09
110698,1127,cancelled,APAC,web,1298.56,5,priority handling requested,2024-04-23
113903,1112,pending,LATAM,web,1540.06,24,,2024-11-10
113816,1354,refunded,APAC,partner,2271.85,30,,2024-10-27
119572,1264,pending,LATAM,partner,2277.87,12,priority handling requested,2024-03-13
102275,1094,pending,NA,phone,1311.49,8,,2024-12-12
117363,1391,fulfilled,LATAM,web,2074.07,8,priority handling requested,2024-10-11
112772,1164,pending,APAC,partner,2012.32,10,priority handling requested,2024-07-04
110871,1044,refunded,APAC,web,1674.08,30,priority handling requested,2025-01-17
116774,1036,fulfilled,NA,phone,628.04,19,priority handling requested,2024-03-27
115565,1044,cancelled,NA,web,508.71,8,priority handling requested,2025-04-28
113669,1231,pending,LATAM,partner,833.98,20,,2024-10-07
106498,1065,pending,APAC,partner,1366.2,11,priority handling requested,2025-01-23
104189,1013,cancelled,EMEA,web,1880.52,27,priority handling requested,2024-12-07
102077,1046,fulfilled,EMEA,phone,1244.25,17,priority handling requested,2024-11-29
115717,1267,refunded,LATAM,web,768.94,14,priority handling requested,2025-02-07
118140,1080,cancelled,EMEA,partner,745.69,21,priority handling requested,2024-10-04
117104,1109,fulfilled,NA,retail,1829.79,4,priority handling requested,2024-09-22
102307,1133,pending,LATAM,partner,1587.14,19,priority handling requested,2025-06-03
106301,1345,fulfilled,NA,partner,1462.68,17,priority handling requested,2024-07-01
113151,1147,cancelled,EMEA,phone,2271.32,1,priority handling requested,2025-04-22
109450,1380,refunded,NA,retail,2023.55,24,priority handling requested,2025-01-10
110810,1228,pending,EMEA,phone,2477.78,5,priority handling requested,2024-03-06
109066,1311,cancelled,NA,retail,1616.94,30,priority handling requested,2024-10-06
102143,1226,refunded,APAC,retail,564.19,19,priority handling requested,2024-03-12
110532,1340,refunded,EMEA,partner,884.7,24,priority handling requested,2024-04-10
116396,1299,refunded,LATAM,retail,223.09,10,,2025-05-03
104824,1024,pending,APAC,retail,286.21,6,priority handling requested,2024-06-02
113220,1021,pending,EMEA,partner,1836.63,9,priority handling requested,2025-06-19
105106,1073,refunded,APAC,retail,1019.7,26,priority handling requested,2024-06-21
117695,1257,fulfilled,LATAM,phone,433.32,17,priority handling requested,2024-03-28
113733,1027,cancelled,NA,partner,1196.27,4,priority handling requested,2024-10-20
103749,1104,pending,APAC,phone,1014.67,3,priority handling requested,2025-01-03
106256,1077,pending,LATAM,retail,78.1,23,priority handling requested,2024-05-04
107096,1279,refunded,NA,phone,1256.89,26,priority handling requested,2024-09-23
108820,1200,refunded,NA,partner,2223.05,10,priority handling requested,2024-04-27
117331,1262,refunded,NA,partner,1808.43,12,priority handling requested,2024-03-14
105872,1127,pending,LATAM,retail,721.74,3,priority handling requested,2024-03-22
104597,1268,refunded,APAC,web,1476.27,8,priority handling requested,2024-09-08
108295,1059,cancelled,EMEA,phone,1337.73,5,,2024-12-14
115765,1097,refunded,EMEA,retail,1031.69,10,priority handling requested,2025-04-26
102320,1150,pending,LATAM,phone,534.9,25,,2025-04-28
102245,1238,refunded,NA,partner,1958.85,30,priority handling requested,2024-07-03
112983,1229,cancelled,APAC,web,2356.14,3,priority handling requested,2024-07-26
114005,1337,refunded,APAC,retail,1938.05,10,priority handling requested,2025-03-13
102648,1151,pending,EMEA,partner,433.68,5,,2025-02-17
102286,1001,refunded,APAC,retail,1300.06,8,priority handling requested,2024-01-21
116958,1280,cancelled,LATAM,phone,1224.59,26,,2025-01-08
112956,1177,cancelled,LATAM,retail,2249.87,29,priority handling requested,2025-01-22
104234,1215,refunded,LATAM,web,1365.76,12,priority handling requested,2024-01-22
111442,1104,fulfilled,APAC,web,869.49,17,priority handling requested,2025-02-26
110472,1387,fulfilled,NA,retail,2350.35,8,priority handling requested,2024-06-20
115889,1038,fulfilled,LATAM,partner,1810.25,3,priority handling requested,2025-04-03
111525,1114,cancelled,LATAM,retail,1466.84,15,priority handling requested,2024-04-27
117540,1299,pending,EMEA,web,926.52,6,,2024-07-12
111749,1254,pending,LATAM,phone,2407.78,25,priority handling requested,2024-07-11
112739,1209,fulfilled,LATAM,phone,1439.25,26,priority handling requested,2025-01-11
110822,1042,fulfilled,LATAM,phone,1387.65,21,priority handling requested,2024-09-19
102413,1149,cancelled,APAC,phone,1422.25,2,priority handling requested,2024-03-06
114984,1284,cancelled,EMEA,phone,1248.08,10,priority handling requested,2025-06-02
106006,1280,refunded,LATAM,phone,1447.65,27,priority handling requested,2024-04-03
107249,1091,cancelled,NA,retail,2279.19,16,priority handling requested,2024-11-27
111980,1334,cancelled,LATAM,phone,1549.83,8,priority handling requested,2024-02-23
112207,1061,pending,LATAM,web,556.81,12,priority handling requested,2025-03-13
117716,1077,refunded,EMEA,phone,668.68,13,priority handling requested,2024-01-10
114256,1316,fulfilled,EMEA,phone,512.13,5,priority handling requested,2024-12-01
119149,1106,refunded,NA,retail,1471.05,18,priority handling requested,2024-09-12
103278,1309,fulfilled,APAC,retail,1212.72,8,priority handling requested,2024-01-10
117263,1097,fulfilled,APAC,phone,226.28,30,priority handling requested,2024-04-23
113844,1018,fulfilled,EMEA,retail,257.13,20,,2024-12-14
112657,1095,fulfilled,NA,web,1048.46,4,priority handling requested,2024-07-21
104741,1086,pending,NA,partner,1932.42,29,,2024-08-04
116473,1080,fulfilled,NA,web,313.93,27,priority handling requested,2025-01-29
119941,1396,cancelled,LATAM,web,1901.94,29,priority handling requested,2024-02-15
104229,1245,refunded,LATAM,retail,1278.51,24,priority handling requested,2024-07-07
104416,1175,refunded,APAC,retail,2432.88,29,priority handling requested,2024-06-19
104525,1316,fulfilled,EMEA,partner,1539.45,11,,2025-05-22
117721,1122,fulfilled,NA,web,155.99,14,priority handling requested,2024-09-19
106610,1290,fulfilled,LATAM,phone,2167.88,19,priority handling requested,2024-09-27
116779,1267,cancelled,LATAM,web,1934.05,14,priority handling requested,2024-04-10
105348,1185,refunded,APAC,phone,96.49,4,priority handling requested,2024-05-06
107267,1064,fulfilled,NA,partner,1052.88,29,priority handling requested,2024-05-24
115505,1132,cancelled,NA,web,1667.78,17,priority handling requested,2025-05-13
118653,1376,fulfilled,NA,phone,2408.5,6,priority handling requested,2025-04-01
111215,1197,cancelled,LATAM,retail,1653.42,10,priority handling requested,2024-06-14
115163,1228,fulfilled,APAC,partner,579.73,27,priority handling requested,2024-02-26
116820,1152,cancelled,APAC,retail,2358.51,16,,2025-05-09
109056,1112,pending,APAC,partner,2211.95,28,priority handling requested,2024-09-22
101330,1371,fulfilled,LATAM,phone,1577.25,6,priority handling requested,2024-05-15
101214,1348,pending,NA,partner,994.58,3,priority handling requested,2024-03-28
119737,1337,fulfilled,LATAM,partner,1408.07,14,,2024-02-24
106040,1009,cancelled,APAC,partner,331.92,6,,2024-07-01
116792,1223,pending,NA,partner,825.96,26,priority handling requested,2025-05-14
113777,1010,cancelled,LATAM,partner,1218.96,10,priority handling requested,2024-09-09
108260,1011,cancelled,EMEA,retail,735.34,6,priority handling requested,2025-03-14
118806,1133,pending,APAC,retail,1554.86,4,,2024-03-02
113278,1172,cancelled,EMEA,phone,1596.08,27,priority handling requested,2024-06-09
111237,1033,cancelled,EMEA,partner,792.38,16,priority handling requested,2025-01-01
111610,1158,pending,EMEA,web,154.57,21,priority handling requested,2024-10-11
108706,1379,pending,NA,web,166.8,23,priority handling requested,2024-09-02
113301,1267,cancelled,NA,phone,39.2,21,priority handling requested,2024-01-22
101114,1338,pending,EMEA,phone,2492.62,26,priority handling requested,2025-03-22
100304,1267,refunded,EMEA,retail,1325.1,2,priority handling requested,2025-05-12
114278,1213,pending,NA,web,20.3,28,priority handling requested,2024-04-07
101421,1391,cancelled,LATAM,retail,1652.46,22,priority handling requested,2024-05-02
106538,1184,pending,LATAM,web,488.7,6,,2024-01-15
115958,1099,fulfilled,NA,web,802.41,29,priority handling requested,2025-04-30
104481,1246,cancelled,APAC,phone,476.65,22,priority handling requested,2024-07-08
100259,1356,pending,LATAM,phone,222.53,10,priority handling requested,2024-11-25
103411,1273,refunded,NA,web,538.01,10,priority handling requested,2024-10-23
101456,1261,cancelled,NA,retail,2346.6,26,,2024-08-22
119090,1085,cancelled,EMEA,partner,807.44,8,,2024-09-22
111031,1084,refunded,NA,phone,1112.01,2,priority handling requested,2025-02-25
111767,1166,pending,APAC,phone,419.18,14,priority handling requested,2024-07-31
100738,1063,refunded,APAC,partner,20.12,11,priority handling requested,2025-03-25
117426,1002,fulfilled,EMEA,retail,597.27,16,priority handling requested,2024-01-22
102945,1027,refunded,NA,retail,1966.58,8,priority handling requested,2025-01-28
114698,1371,fulfilled,LATAM,retail,1486.85,22,priority handling requested,2024-11-07
105748,1365,cancelled,NA,web,1021.8,16,priority handling requested,2025-05-17
118808,1059,cancelled,EMEA,phone,1139.5,21,priority handling requested,2024-04-13
102819,1180,pending,EMEA,retail,731.38,17,,2024-06-01
100004,1209,cancelled,LATAM,phone,1478.2,24,priority handling requested,2024-05-25
104776,1324,fulfilled,NA,web,1690.48,11,priority handling requested,2025-06-10
100324,1206,pending,EMEA,phone,852.5,2,priority handling requested,2024-03-03
105842,1021,pending,LATAM,partner,1375.39,12,priority handling requested,2024-05-21
108287,1052,cancelled,APAC,web,520.12,5,priority handling requested,2024-10-23
101332,1054,pending,NA,retail,1437.37,8,priority handling requested,2024-01-18
119523,1202,fulfilled,NA,partner,1701.45,24,priority handling requested,2024-03-19
100190,1120,cancelled,LATAM,partner,1311.27,2,,2024-09-12
115485,1039,pending,EMEA,phone,352.8,29,priority handling requested,2025-02-05
118838,1343,fulfilled,EMEA,web,686.97,16,priority handling requested,2024-09-09
116926,1382,pending,LATAM,web,1029.54,5,priority handling requested,2024-10-13
114294,1145,cancelled,EMEA,web,2275.79,5,priority handling requested,2025-05-02
111622,1012,refunded,EMEA,retail,2000.45,23,priority handling requested,2025-05-03
113478,1334,refunded,EMEA,partner,1318.31,30,priority handling requested,2025-04-01
100813,1306,pending,APAC,phone,1186.76,17,,2024-07-07
105138,1146,pending,LATAM,web,2459.99,1,priority handling requested,2025-04-20
117227,1241,pending,LATAM,retail,705.66,21,priority handling requested,2024-02-01
113628,1022,cancelled,NA,partner,612.41,12,,2025-06-01
101960,1039,fulfilled,NA,partner,838.13,7,priority handling requested,2024-02-13
104485,1246,pending,LATAM,phone,1232.96,14,priority handling requested,2024-11-09
112432,1360,refunded,NA,retail,1651.91,19,priority handling requested,2024-10-10
119601,1037,fulfilled,EMEA,partner,1304.84,26,,2024-08-01
114138,1147,fulfilled,EMEA,partner,2058.86,5,priority handling requested,2024-07-21
105108,1206,fulfilled,APAC,web,1700.77,27,priority handling requested,2024-07-15
113771,1107,pending,EMEA,phone,1640.63,1,,2025-05-17
112170,1083,cancelled,APAC,retail,1977.49,4,priority handling requested,2025-02-16
104050,1237,refunded,EMEA,web,14.99,23,priority handling requested,2024-06-12
105540,1389,refunded,EMEA,retail,377.47,16,priority handling requested,2025-05-31
100782,1086,pending,APAC,partner,326.36,12,priority handling requested,2024-05-28
118732,1287,cancelled,EMEA,retail,2133.72,7,priority handling requested,2024-07-30
114359,1360,refunded,EMEA,phone,2253.96,25,priority handling requested,2024-03-20
117304,1312,cancelled,EMEA,partner,497.14,14,priority handling requested,2024-02-16
109186,1372,fulfilled,NA,phone,2242.14,4,priority handling requested,2025-06-15
103822,1276,fulfilled,NA,phone,361.86,22,priority handling requested,2024-09-24
100701,1110,fulfilled,APAC,phone,2287.13,25,,2024-07-30
113932,1177,pending,APAC,retail,139.68,17,priority handling requested,2024-05-10
112637,1201,refunded,EMEA,partner,2044.93,27,priority handling requested,2025-04-30
106930,1176,refunded,APAC,partner,1309.32,22,priority handling requested,2024-02-12
105269,1156,refunded,LATAM,phone,534.72,16,,2024-04-11
113054,1038,refunded,EMEA,retail,1721.66,2,,2025-02-11
102000,1343,refunded,LATAM,web,395.59,13,priority handling requested,2025-01-18
118055,1069,refunded,LATAM,phone,801.1,18,priority handling requested,2024-11-28
107361,1220,pending,NA,web,68.78,3,priority handling requested,2024-08-24
104335,1001,refunded,NA,web,1594.45,11,,2024-10-17
101825,1005,cancelled,APAC,retail,1960.64,27,,2025-05-10
112138,1014,refunded,APAC,retail,1099.79,3,priority handling requested,2024-02-10
115402,1205,fulfilled,LATAM,retail,1428.21,12,priority handling requested,2024-07-27
112521,1142,refunded,NA,web,1123.38,24,priority handling requested,2025-04-18
105116,1305,fulfilled,EMEA,partner,1651.02,19,priority handling requested,2024-05-12
104873,1066,refunded,EMEA,partner,2152.05,8,priority handling requested,2024-01-10
102772,1173,refunded,NA,partner,1677.7,21,priority handling requested,2024-11-27
116381,1237,cancelled,LATAM,partner,1206.43,28,,2025-05-01
112384,1041,refunded,NA,web,2082.59,30,priority handling requested,2024-01-27
113613,1396,pending,EMEA,partner,468.55,9,,2024-10-28
114757,1305,pending,LATAM,web,2419.5,13,priority handling requested,2024-06-22
103821,1044,fulfilled,APAC,web,723.18,3,priority handling requested,2025-01-17
113480,1353,refunded,NA,retail,1533.59,19,priority handling requested,2024-05-03
100573,1262,fulfilled,EMEA,phone,1992.68,9,priority handling requested,2025-05-08
114772,1075,refunded,LATAM,partner,826.74,19,priority handling requested,2025-05-14
117317,1037,cancelled,APAC,partner,2271.2,2,priority handling requested,2025-01-25
114444,1223,refunded,EMEA,retail,2311.72,15,priority handling requested,2024-07-18
118168,1238,cancelled,APAC,retail,2225.75,13,,2024-07-22
115617,1212,fulfilled,EMEA,phone,599.09,25,,2024-12-03
109807,1110,cancelled,LATAM,partner,2389.05,12,priority handling requested,2024-01-06
101988,1091,fulfilled,EMEA,phone,2376.27,21,priority handling requested,2024-10-21
104013,1219,cancelled,LATAM,partner,906.84,20,,2024-04-28
106371,1078,refunded,EMEA,retail,1869.66,8,priority handling requested,2025-04-17
116322,1182,cancelled,EMEA,partner,2468.21,2,,2024-10-25
114547,1382,cancelled,APAC,web,294.99,20,,2024-05-10
107803,1297,refunded,NA,partner,1069.15,30,priority handling requested,2024-01-06
101005,1287,refunded,LATAM,partner,216.72,25,priority handling requested,2025-03-25
101869,1168,fulfilled,EMEA,web,933.62,4,priority handling requested,2025-05-05
117022,1194,refunded,NA,partner,365.11,20,priority handling requested,2024-08-12
101655,1088,refunded,EMEA,retail,2043.79,28,priority handling requested,2024-09-14
105974,1090,pending,APAC,phone,300.78,11,priority handling requested,2024-09-28
117406,1171,cancelled,EMEA,web,395.7,11,priority handling requested,2025-04-02
115222,1091,cancelled,APAC,phone,980.79,27,priority handling requested,2024-03-14
104439,1137,fulfilled,NA,partner,1912.97,26,priority handling requested,2024-11-03
114077,1290,fulfilled,LATAM,retail,423.14,18,priority handling requested,2024-03-12
110575,1150,cancelled,NA,partner,1189.78,9,priority handling requested,2024-02-04
116209,1348,pending,LATAM,partner,2414.62,5,priority handling requested,2024-07-03
112590,1021,cancelled,APAC,partner,2266.36,24,priority handling requested,2024-02-01
106265,1365,pending,EMEA,web,2401.47,30,priority handling requested,2024-10-21
103132,1378,pending,EMEA,web,306.05,27,priority handling requested,2024-09-26
109426,1388,refunded,NA,phone,650.37,26,priority handling requested,2025-04-06
117428,1275,refunded,APAC,web,2119.88,1,priority handling requested,2025-04-24
104887,1315,cancelled,LATAM,partner,1112.02,25,,2024-11-06
100572,1340,pending,APAC,partner,43.66,15,priority handling requested,2024-03-04
103440,1280,fulfilled,LATAM,web,589.16,15,,2024-05-01
114934,1044,fulfilled,APAC,web,2283.91,11,,2024-09-28
103664,1270,fulfilled,APAC,web,977.47,6,priority handling requested,2024-02-24
100191,1107,pending,NA,phone,1068.51,5,priority handling requested,2025-04-09
116737,1220,pending,LATAM,partner,924.49,4,priority handling requested,2024-08-02
101076,1315,pending,LATAM,retail,1361.96,29,priority handling requested,2024-03-19
109975,1200,pending,APAC,partner,1497.74,23,priority handling requested,2025-04-26
118501,1097,fulfilled,LATAM,partner,1792.45,10,priority handling requested,2024-07-22
117841,1089,refunded,EMEA,retail,2272.77,16,priority handling requested,2024-11-23
113872,1269,refunded,EMEA,retail,2029.1,6,,2024-10-06
118376,1125,refunded,APAC,retail,2221.18,2,priority handling requested,2024-05-20
119169,1357,pending,LATAM,partner,1331.61,19,priority handling requested,2024-11-03
101227,1364,pending,LATAM,web,1604.23,13,,2025-01-26
102643,1009,pending,LATAM,web,552.32,6,,2025-04-18
108217,1047,refunded,APAC,partner,1466.66,16,priority handling requested,2024-01-15
106481,1386,pending,APAC,web,1630.68,20,priority handling requested,2025-05-29
105882,1172,refunded,EMEA,partner,626.71,28,priority handling requested,2025-04-19
104900,1306,pending,EMEA,web,1601.63,10,,2025-06-13
115004,1134,fulfilled,APAC,phone,564.21,27,priority handling requested,2024-04-28
116470,1129,cancelled,EMEA,phone,1355.64,20,,2025-01-23
106968,1101,cancelled,LATAM,web,1907.48,6,priority handling requested,2024-09-23
101361,1243,pending,EMEA,phone,2290.69,17,priority handling requested,2025-03-01
100358,1059,fulfilled,LATAM,partner,2303.63,24,priority handling requested,2024-03-18
114496,1283,pending,NA,partner,251.59,17,priority handling requested,2024-06-21
106928,1398,pending,EMEA,web,1528.21,2,priority handling requested,2024-11-25
108459,1041,refunded,EMEA,phone,2477.82,2,,2024-10-08
101409,1225,pending,EMEA,partner,691.27,18,priority handling requested,2024-10-23
101519,1110,pending,LATAM,partner,1729.2,13,priority handling requested,2025-03-07
118910,1373,refunded,APAC,partner,1286.56,13,priority handling requested,2024-09-07
103775,1087,cancelled,EMEA,partner,1173.6,17,priority handling requested,2024-03-27
116638,1123,pending,EMEA,retail,1867.87,19,priority handling requested,2025-03-13
111285,1339,fulfilled,APAC,partner,1855.93,30,priority handling requested,2024-01-22
100159,1071,pending,EMEA,retail,1296.16,30,priority handling requested,2025-05-24
100606,1166,pending,EMEA,web,1570.27,18,,2025-01-16
105506,1373,fulfilled,LATAM,web,2447.96,26,priority handling requested,2025-04-04
115035,1068,cancelled,NA,retail,1386.52,4,priority handling requested,2024-08-22
111425,1372,pending,LATAM,web,551.71,26,priority handling requested,2025-02-19
109707,1388,pending,APAC,partner,1289.85,16,,2024-10-03
110991,1192,refunded,LATAM,web,1356.3,16,priority handling requested,2024-10-03
101636,1344,fulfilled,LATAM,phone,2255.0,10,priority handling requested,2024-01-21
108612,1305,refunded,NA,retail,2044.01,10,,2024-12-05
116366,1333,cancelled,NA,web,995.74,13,priority handling requested,2024-03-30
115489,1336,pending,EMEA,web,1661.14,7,priority handling requested,2024-07-13
104158,1157,pending,EMEA,retail,1989.41,17,priority handling requested,2025-02-26
100916,1050,fulfilled,APAC,partner,1714.09,1,priority handling requested,2024-04-19
107160,1249,refunded,EMEA,web,2443.15,20,priority handling requested,2024-10-09
116340,1321,cancelled,EMEA,phone,1547.89,9,priority handling requested,2024-06-17
117377,1284,refunded,EMEA,partner,80.57,17,priority handling requested,2025-04-09
104954,1001,pending,NA,phone,206.86,10,,2024-04-17
106996,1072,cancelled,NA,phone,2150.36,23,priority handling requested,2024-01-02
114953,1191,pending,NA,partner,393.74,13,priority handling requested,2025-04-11
101560,1319,pending,EMEA,phone,476.85,16,priority handling requested,2024-05-12
111626,1306,fulfilled,NA,web,1298.36,7,priority handling requested,2025-01-04
117439,1379,pending,APAC,retail,771.9,19,priority handling requested,2024-11-21
110012,1100,fulfilled,NA,partner,655.5,24,priority handling requested,2024-12-23
112245,1281,fulfilled,NA,phone,110.82,29,priority handling requested,2024-06-13
113302,1054,cancelled,EMEA,retail,2271.22,8,,2024-01-04
118691,1239,fulfilled,LATAM,partner,2421.85,16,priority handling requested,2024-01-19
103719,1146,refunded,EMEA,partner,55.14,24,priority handling requested,2025-06-21
112456,1342,refunded,APAC,web,1327.86,2,priority handling requested,2024-10-24
100493,1055,fulfilled,APAC,partner,1741.96,20,priority handling requested,2024-05-07
111645,1036,fulfilled,LATAM,retail,1662.1,7,priority handling requested,2025-03-07
118534,1011,cancelled,NA,phone,2361.14,17,priority handling requested,2024-03-03
112605,1370,fulfilled,EMEA,retail,2195.51,22,priority handling requested,2024-11-21
110323,1312,fulfilled,EMEA,retail,1478.05,24,priority handling requested,2024-02-21
101919,1291,fulfilled,NA,retail,2298.78,30,,2025-06-18
113013,1368,refunded,LATAM,phone,889.57,27,priority handling requested,2025-04-24
119160,1285,pending,APAC,retail,1485.55,5,priority handling requested,2024-12-04
112620,1014,refunded,LATAM,web,1759.35,1,priority handling requested,2025-06-23
109709,1351,refunded,LATAM,partner,258.54,13,priority handling requested,2024-06-08
108334,1240,cancelled,EMEA,phone,1264.13,5,priority handling requested,2024-12-17
114588,1113,fulfilled,LATAM,web,381.2,29,priority handling requested,2024-04-20
109366,1226,cancelled,LATAM,web,2361.92,14,priority handling requested,2024-08-04
108238,1170,cancelled,LATAM,retail,254.05,21,priority handling requested,2025-02-06
119864,1223,refunded,EMEA,phone,308.85,11,priority handling requested,2025-04-05
107938,1390,refunded,EMEA,phone,512.1,19,priority handling requested,2025-06-15
105593,1159,fulfilled,EMEA,phone,952.73,21,priority handling requested,2025-02-07
101587,1178,refunded,NA,web,255.46,27,priority handling requested,2024-08-02
109242,1255,refunded,LATAM,web,614.61,9,priority handling requested,2024-01-10
107516,1227,pending,EMEA,web,2056.64,19,priority handling requested,2024-07-26
116716,1331,pending,LATAM,partner,1577.59,12,priority handling requested,2024-01-10
100084,1221,fulfilled,EMEA,retail,2468.19,7,priority handling requested,2025-02-21
100736,1251,pending,APAC,web,894.13,13,priority handling requested,2025-02-21
105117,1153,fulfilled,NA,web,167.04,2,priority handling requested,2024-12-21
117769,1301,cancelled,NA,phone,186.85,5,priority handling requested,2024-02-11
104529,1346,refunded,EMEA,partner,610.37,2,priority handling requested,2024-04-16
116837,1291,fulfilled,EMEA,partner,2446.18,18,priority handling requested,2024-12-29
110771,1209,cancelled,LATAM,partner,1079.69,7,priority handling requested,2024-07-29
103608,1252,pending,EMEA,web,2278.26,16,priority handling requested,2024-10-03
107578,1042,pending,EMEA,phone,905.97,2,priority handling requested,2025-06-04
107446,1202,cancelled,NA,retail,2272.36,1,priority handling requested,2024-06-22
116580,1027,pending,APAC,partner,2416.89,1,priority handling requested,2025-02-13
101678,1060,pending,NA,retail,251.89,2,priority handling requested,2025-04-21
114100,1255,pending,APAC,partner,2489.98,24,,2024-01-14
108768,1201,fulfilled,NA,partner,1284.07,21,priority handling requested,2025-06-17
